trip_start_timestamp,trip_total,trip_pooled,trip_miles,cases_total,deaths_total,hospitalizations_total,cases_age_18_29,cases_age_60_69,year,month
2021-07-18,32.00113237296668,1.0,7.806393678416432,92.0,0.0,7.0,27.0,7.0,2021,7
2021-07-19,28.454536725290996,1.0,8.441331728068352,203.0,1.0,17.0,65.0,4.0,2021,7
2021-07-20,27.289889269648427,1.0,7.894256586706171,187.0,3.0,13.0,46.0,7.0,2021,7
2021-07-21,25.308803683399766,1.0,7.766093175385954,217.0,0.0,11.0,60.0,9.0,2021,7
2021-07-22,26.20571863466391,1.000011599851522,7.809300596981561,224.0,1.0,14.0,65.0,12.0,2021,7
2021-07-23,27.864379313136443,1.0,7.526601747020125,243.0,3.0,18.0,60.0,14.0,2021,7
2021-07-24,27.81717821328873,1.0,6.711748027092768,196.0,0.0,15.0,54.0,14.0,2021,7
2021-07-25,31.68838976567966,1.0,7.711700578868347,141.0,3.0,13.0,43.0,6.0,2021,7
2021-07-26,27.583265726025505,1.0,8.225156427440027,327.0,2.0,25.0,91.0,19.0,2021,7
2021-07-27,25.721100780201287,1.0000132191201354,7.855697777245682,301.0,1.0,19.0,85.0,12.0,2021,7
2021-07-28,27.503408571573765,1.0000291555060643,7.671614260870135,348.0,3.0,28.0,107.0,11.0,2021,7
2021-07-29,30.36000197383977,1.0,7.739071664507548,325.0,1.0,17.0,89.0,12.0,2021,7
2021-07-30,30.32653559065989,1.0000081731397934,7.3423738277121195,356.0,2.0,17.0,112.0,15.0,2021,7
2021-07-31,26.53146678216571,1.0,6.846596725171035,270.0,5.0,29.0,73.0,19.0,2021,7
2021-08-01,30.411552145423578,1.0,7.657732747560148,216.0,3.0,18.0,54.0,22.0,2021,8
2021-08-02,32.338481231641914,1.0,8.493039960300068,474.0,3.0,24.0,138.0,27.0,2021,8
2021-08-03,25.64305055369159,1.0,7.988118118465674,443.0,1.0,13.0,140.0,34.0,2021,8
2021-08-04,25.079470834740597,1.0000126033474492,7.8570203663080385,499.0,3.0,32.0,142.0,22.0,2021,8
2021-08-05,26.348241424739665,1.0,7.797541199204897,479.0,2.0,31.0,149.0,21.0,2021,8
2021-08-06,30.23826566074653,1.0000082280147446,7.475597099063513,466.0,5.0,27.0,136.0,26.0,2021,8
2021-08-07,30.525539211340927,1.0,6.700471167719608,318.0,2.0,29.0,79.0,21.0,2021,8
2021-08-08,30.201463502450718,1.0,7.463968264085622,273.0,2.0,30.0,77.0,15.0,2021,8
2021-08-09,27.371546078490354,1.0,8.026879847676714,505.0,4.0,34.0,141.0,27.0,2021,8
2021-08-10,27.412762271592058,1.0,8.081807681414869,535.0,4.0,41.0,157.0,27.0,2021,8
2021-08-11,26.089024268255898,1.0,7.9034126182948645,600.0,2.0,21.0,154.0,29.0,2021,8
2021-08-12,27.756648224629306,1.0000160999484802,7.9541407798957,594.0,2.0,30.0,175.0,26.0,2021,8
2021-08-13,28.05728295592211,1.0000121395794868,7.558534618823714,624.0,3.0,37.0,171.0,39.0,2021,8
2021-08-14,29.488282247086204,1.0,6.810358571089973,407.0,6.0,46.0,102.0,29.0,2021,8
2021-08-15,31.932446673582106,1.0,7.702011277307494,290.0,5.0,31.0,63.0,20.0,2021,8
2021-08-16,27.722962045037818,1.0,8.349480800757219,589.0,3.0,26.0,148.0,46.0,2021,8
2021-08-17,23.214802035249704,1.0000133547008547,7.816354098981618,559.0,3.0,38.0,156.0,36.0,2021,8
2021-08-18,23.41972197750361,1.0000154206760423,7.788432157598933,555.0,3.0,27.0,152.0,39.0,2021,8
2021-08-19,25.36795355112676,1.0,7.768328240688302,547.0,5.0,32.0,134.0,26.0,2021,8
2021-08-20,28.842483998175073,1.0000097034621953,7.43749892679438,565.0,3.0,31.0,144.0,36.0,2021,8
2021-08-21,30.002203831153,1.0,6.723696737616379,373.0,1.0,49.0,91.0,24.0,2021,8
2021-08-22,32.164851588468,1.0,7.729800556024668,284.0,7.0,33.0,65.0,16.0,2021,8
2021-08-23,29.539726448351146,1.0000139353400224,8.427928496268736,645.0,2.0,53.0,141.0,54.0,2021,8
2021-08-24,25.001251256754035,1.0000120633082417,7.509685676234156,568.0,3.0,37.0,158.0,27.0,2021,8
2021-08-25,27.84340226846749,1.0,7.901329504507252,606.0,6.0,42.0,151.0,32.0,2021,8
2021-08-26,28.36557062017641,1.0,7.86105971797365,593.0,3.0,44.0,137.0,39.0,2021,8
2021-08-27,27.870853162063536,1.0,7.293974199703594,542.0,3.0,37.0,151.0,38.0,2021,8
2021-08-28,25.016980323762713,1.0,6.565528617620468,361.0,3.0,27.0,92.0,25.0,2021,8
2021-08-29,29.056693905888537,1.0,7.473197191184941,308.0,2.0,25.0,72.0,13.0,2021,8
2021-08-30,28.598071208567596,1.0000459548650165,8.123032295790741,595.0,5.0,41.0,123.0,32.0,2021,8
2021-08-31,24.172159186008162,1.0000130328517491,7.577125759409107,530.0,7.0,45.0,122.0,32.0,2021,8
2021-09-01,24.06943028074959,1.000043042778063,7.555264522560606,539.0,5.0,30.0,146.0,38.0,2021,9
2021-09-02,26.115107281840032,1.0000157351460222,7.806989709956773,497.0,6.0,40.0,139.0,23.0,2021,9
2021-09-03,27.73517436757836,1.0,7.6019688132184555,511.0,6.0,45.0,129.0,24.0,2021,9
2021-09-04,23.58365597003332,1.0,6.8923586837032165,345.0,5.0,34.0,71.0,34.0,2021,9
2021-09-05,27.35407694972632,1.0,6.9198356737339966,320.0,4.0,30.0,70.0,14.0,2021,9
2021-09-06,30.855051787607593,1.0,8.238831936256167,282.0,4.0,26.0,68.0,21.0,2021,9
2021-09-07,28.78502053416389,1.0000136165577342,8.326994126018652,577.0,3.0,47.0,133.0,41.0,2021,9
2021-09-08,24.02141537471729,1.0,7.824292390116298,661.0,7.0,46.0,180.0,43.0,2021,9
2021-09-09,24.364844214802915,1.0,7.677330088859707,519.0,4.0,39.0,142.0,33.0,2021,9
2021-09-10,24.072005306937648,1.0,7.346877281342429,516.0,5.0,27.0,147.0,34.0,2021,9
2021-09-11,21.5665364362505,1.0,6.569599184229977,322.0,6.0,31.0,71.0,16.0,2021,9
2021-09-12,24.621604345668363,1.0,7.568468179824335,267.0,5.0,34.0,62.0,19.0,2021,9
2021-09-13,24.658032423136344,1.0,8.117082118372593,553.0,7.0,41.0,127.0,35.0,2021,9
2021-09-14,22.030981069586336,1.0000158308004052,7.465673620318536,496.0,5.0,38.0,110.0,26.0,2021,9
2021-09-15,23.432636445943643,1.0,7.541587614343622,521.0,4.0,16.0,125.0,38.0,2021,9
2021-09-16,29.299409872168546,1.0,7.795483592859756,475.0,7.0,33.0,115.0,24.0,2021,9
2021-09-17,32.36315739437656,1.0,7.424173938561278,441.0,5.0,38.0,92.0,30.0,2021,9
2021-09-18,26.320958777186203,1.0,6.788599413081047,309.0,4.0,26.0,61.0,23.0,2021,9
2021-09-19,30.668434871817922,1.0,7.640665986908668,244.0,2.0,32.0,50.0,16.0,2021,9
2021-09-20,26.284726695478398,1.0000357467840184,8.317496835074982,486.0,5.0,32.0,118.0,39.0,2021,9
2021-09-21,22.49349463655034,1.000045184563137,7.54680374192642,469.0,6.0,33.0,98.0,30.0,2021,9
2021-09-22,22.0585164511551,1.0000210850680311,7.3436788246500875,405.0,7.0,24.0,88.0,25.0,2021,9
2021-09-23,23.642467807808426,1.000030106623789,7.550133470663379,369.0,5.0,32.0,86.0,29.0,2021,9
2021-09-24,27.444067906819573,1.0000354811703425,7.333134836246746,355.0,7.0,23.0,89.0,24.0,2021,9
2021-09-25,28.343857841801682,1.000020318173176,6.551057889613394,228.0,2.0,26.0,51.0,22.0,2021,9
2021-09-26,27.91166810187887,1.000030520400344,7.732495777260108,204.0,9.0,23.0,45.0,10.0,2021,9
2021-09-27,24.16672945894365,1.0001037354933622,8.134671159791232,472.0,6.0,37.0,99.0,40.0,2021,9
2021-09-28,21.340894159625897,1.0,7.475709033198839,383.0,4.0,21.0,84.0,31.0,2021,9
2021-09-29,21.11457165468884,1.0000091614193278,7.360002473496118,414.0,3.0,26.0,87.0,25.0,2021,9
2021-09-30,22.491269730422243,1.0,7.520501307483232,463.0,7.0,28.0,105.0,29.0,2021,9
2021-10-01,23.853989249367803,1.0,7.29672282758634,387.0,4.0,31.0,95.0,26.0,2021,10
2021-10-02,21.59622026678437,1.0,6.436120592765909,237.0,4.0,24.0,39.0,19.0,2021,10
2021-10-03,26.088793531491408,1.0,7.456492216777621,206.0,4.0,27.0,40.0,20.0,2021,10
2021-10-04,23.68642843077292,1.0,7.9182090213565255,430.0,3.0,23.0,84.0,33.0,2021,10
2021-10-05,21.014181974454306,1.0000106401089548,7.323801338083332,386.0,3.0,21.0,85.0,21.0,2021,10
2021-10-06,21.500489234863164,1.000009707983846,7.278346083145717,376.0,5.0,31.0,87.0,29.0,2021,10
2021-10-07,23.529160396702682,1.0000187020002609,7.4242271215757505,383.0,4.0,18.0,86.0,30.0,2021,10
2021-10-08,26.756640322244767,1.0,7.396529152772504,311.0,7.0,24.0,78.0,25.0,2021,10
2021-10-09,23.00731732533591,1.0,6.6905320548987195,238.0,4.0,22.0,52.0,16.0,2021,10
2021-10-10,25.559408847662862,1.0,7.557091969086962,173.0,6.0,25.0,38.0,15.0,2021,10
2021-10-11,27.57031006497273,1.0,8.255926393619477,321.0,4.0,20.0,65.0,21.0,2021,10
2021-10-12,23.991180925216497,1.0000110639051158,7.973283711860233,378.0,6.0,23.0,78.0,21.0,2021,10
2021-10-13,22.347432576646558,1.0000119331663948,7.514402756372345,361.0,4.0,25.0,86.0,30.0,2021,10
2021-10-14,22.92611275389943,1.0,7.537740632553874,361.0,1.0,35.0,79.0,28.0,2021,10
2021-10-15,23.99835680781372,1.0,7.261768533797682,316.0,1.0,20.0,59.0,27.0,2021,10
2021-10-16,23.51404910300875,1.0,6.4929510567757776,177.0,4.0,24.0,39.0,19.0,2021,10
2021-10-17,27.748247692349185,1.0,7.575147854349677,200.0,10.0,11.0,42.0,12.0,2021,10
2021-10-18,24.42932189972802,1.0000208046115553,8.094836979365338,356.0,1.0,25.0,64.0,23.0,2021,10
2021-10-19,21.93901389120461,1.0000227935813275,7.472713244941907,322.0,2.0,21.0,61.0,29.0,2021,10
2021-10-20,21.734461110958403,1.0000137877785131,7.480753775452661,323.0,5.0,13.0,87.0,28.0,2021,10
2021-10-21,23.260353466354214,1.0000214555441127,7.547864226596283,340.0,5.0,23.0,70.0,19.0,2021,10
2021-10-22,24.365637561378428,1.000021001344086,7.390306894363634,306.0,5.0,16.0,51.0,23.0,2021,10
2021-10-23,22.45008444049222,1.0,6.548425791661856,222.0,2.0,18.0,40.0,21.0,2021,10
2021-10-24,25.60564805672333,1.0,7.058105885872736,204.0,4.0,7.0,41.0,12.0,2021,10
2021-10-25,25.668567399081184,1.0,7.807643124506142,363.0,3.0,33.0,78.0,26.0,2021,10
2021-10-26,21.83477029910782,1.0000224497126438,7.533995064125311,345.0,3.0,18.0,63.0,24.0,2021,10
2021-10-27,21.91075356481298,1.0,7.322112873693894,386.0,3.0,25.0,80.0,28.0,2021,10
2021-10-28,23.910981484252016,1.0,7.148474982638508,400.0,6.0,26.0,77.0,27.0,2021,10
2021-10-29,24.01573017835258,1.0,6.718977833447528,370.0,2.0,18.0,65.0,29.0,2021,10
2021-10-30,23.11043892469738,1.0,6.259500330513611,280.0,2.0,16.0,60.0,21.0,2021,10
2021-10-31,26.1143895867806,1.0,7.120688117357606,240.0,1.0,23.0,37.0,22.0,2021,10
2021-11-01,25.20293668174709,1.0,7.980929723965808,440.0,3.0,34.0,66.0,37.0,2021,11
2021-11-02,21.96055205769301,1.0000245098039215,7.479010142799481,489.0,4.0,27.0,94.0,30.0,2021,11
2021-11-03,21.525404553013527,1.0000079734228515,7.290687254057343,521.0,8.0,34.0,98.0,32.0,2021,11
2021-11-04,22.598497370298816,1.0000097034621953,7.43897678076344,498.0,1.0,27.0,100.0,28.0,2021,11
2021-11-05,22.612891547076988,1.0000196161960362,7.154651570803022,477.0,3.0,29.0,104.0,22.0,2021,11
2021-11-06,19.807633091753164,1.0,6.419889449846322,316.0,4.0,18.0,62.0,22.0,2021,11
2021-11-07,22.63428132732899,1.0,7.550226547489648,306.0,5.0,20.0,79.0,12.0,2021,11
2021-11-08,22.503297791166137,1.0,8.062903294469868,607.0,5.0,27.0,119.0,26.0,2021,11
2021-11-09,20.35633529707121,1.0,7.366350211118344,653.0,5.0,28.0,129.0,42.0,2021,11
2021-11-10,21.074391236577746,1.0,7.43607469919932,592.0,2.0,31.0,132.0,39.0,2021,11
2021-11-11,20.79012108439162,1.0,7.245891672784455,526.0,3.0,28.0,119.0,31.0,2021,11
2021-11-12,22.00257950269595,1.0,6.895067657845867,620.0,6.0,35.0,104.0,45.0,2021,11
2021-11-13,19.332656500015812,1.0,6.141189297550457,387.0,7.0,30.0,74.0,31.0,2021,11
2021-11-14,21.97587731878005,1.0,7.224049830049252,383.0,4.0,39.0,82.0,25.0,2021,11
2021-11-15,22.484987483494898,1.0,7.736613753943312,692.0,5.0,36.0,122.0,35.0,2021,11
2021-11-16,20.767724403805147,1.0000104690117253,7.341379305144598,739.0,6.0,42.0,138.0,38.0,2021,11
2021-11-17,20.981193332723965,1.0,7.260293658089238,737.0,2.0,43.0,157.0,40.0,2021,11
2021-11-18,22.455111364610552,1.0000098131574815,7.238048103381279,636.0,9.0,38.0,122.0,31.0,2021,11
2021-11-19,24.928053938978127,1.000008041592669,7.1506518153336245,685.0,1.0,40.0,120.0,48.0,2021,11
2021-11-20,24.16699514069601,1.0,6.7082204248997686,466.0,3.0,43.0,87.0,35.0,2021,11
2021-11-21,24.16904967790898,1.0,7.253884692358754,376.0,3.0,29.0,91.0,30.0,2021,11
2021-11-22,22.39036315268599,1.0,7.607063800097767,786.0,3.0,45.0,151.0,53.0,2021,11
2021-11-23,24.339298372271074,1.0,7.791255672558282,724.0,4.0,39.0,165.0,44.0,2021,11
2021-11-24,23.928155580596943,1.0,7.846954859351537,675.0,6.0,54.0,148.0,54.0,2021,11
2021-11-25,27.98194346685258,1.0,8.323817574104693,190.0,3.0,44.0,42.0,15.0,2021,11
2021-11-26,21.9885728333712,1.0,7.252796833464125,521.0,13.0,48.0,123.0,46.0,2021,11
2021-11-27,22.926765178389214,1.0,7.160762962915865,556.0,4.0,32.0,117.0,40.0,2021,11
2021-11-28,26.64735154149032,1.0,7.934423144652962,495.0,3.0,61.0,104.0,39.0,2021,11
2021-11-29,23.72229610378745,1.0,8.21451276325489,1470.0,7.0,79.0,285.0,98.0,2021,11
2021-11-30,21.603401365264023,1.000018195050946,7.502163481536534,1181.0,2.0,52.0,255.0,75.0,2021,11
2021-12-01,21.396197040413085,1.0000407791806258,7.2777248909025065,1219.0,6.0,64.0,296.0,73.0,2021,12
2021-12-02,22.663705941129578,1.0000396126015896,7.38356454076616,1065.0,8.0,66.0,250.0,70.0,2021,12
2021-12-03,22.39347320635188,1.0,6.943064940314464,918.0,8.0,71.0,190.0,79.0,2021,12
2021-12-04,19.671118908344184,1.0,6.1161438142056985,617.0,4.0,81.0,152.0,37.0,2021,12
2021-12-05,22.229012212611398,1.0,6.85629541714701,515.0,8.0,63.0,98.0,47.0,2021,12
2021-12-06,22.64349278531357,1.0000079353099152,7.503662081794357,1215.0,6.0,79.0,234.0,77.0,2021,12
2021-12-07,21.582683121271586,1.0000094098163204,7.055775662017702,1164.0,11.0,73.0,255.0,78.0,2021,12
2021-12-08,20.969255192644752,1.0,7.109991071992674,1291.0,10.0,63.0,307.0,59.0,2021,12
2021-12-09,22.593290190849306,1.0,7.269850367303424,1304.0,8.0,77.0,324.0,60.0,2021,12
2021-12-10,25.11332893922864,1.000005689058802,6.924507600644707,1210.0,15.0,73.0,261.0,83.0,2021,12
2021-12-11,22.090098014555448,1.0,6.406392107096221,882.0,11.0,75.0,218.0,63.0,2021,12
2021-12-12,22.58476207712055,1.0,7.075863243767222,830.0,13.0,65.0,241.0,41.0,2021,12
2021-12-13,21.683007426507345,1.0,7.686263794722447,2164.0,11.0,98.0,538.0,120.0,2021,12
2021-12-14,20.90383574179543,1.0,7.268366670667341,2751.0,14.0,99.0,850.0,132.0,2021,12
2021-12-15,22.31437001361321,1.0000163655407177,7.328441868284204,3508.0,9.0,106.0,1151.0,124.0,2021,12
2021-12-16,23.64197637871509,1.000017818997295,7.336836746523655,3825.0,9.0,123.0,1227.0,142.0,2021,12
2021-12-17,23.692415151334,1.0,7.0753191924468055,3456.0,8.0,121.0,1052.0,165.0,2021,12
2021-12-18,22.237194566743867,1.0,6.659901929390668,2596.0,8.0,115.0,775.0,118.0,2021,12
2021-12-19,22.568784304945012,1.0,7.196294541150196,2445.0,12.0,116.0,743.0,101.0,2021,12
2021-12-20,23.266800346284228,1.0000092305420174,7.672372547377448,5485.0,13.0,135.0,1569.0,274.0,2021,12
2021-12-21,21.911439106152798,1.0,7.644693683845374,6574.0,9.0,198.0,1964.0,352.0,2021,12
2021-12-22,21.168847827838537,1.0,7.477132260457022,7087.0,18.0,154.0,2148.0,399.0,2021,12
2021-12-23,21.681828184196558,1.0,7.702014230122054,6823.0,16.0,146.0,1904.0,412.0,2021,12
2021-12-24,24.1324502901265,1.0,8.118110615067812,3768.0,16.0,188.0,919.0,234.0,2021,12
2021-12-25,26.173240289809197,1.0,8.86410075343425,1406.0,20.0,170.0,323.0,102.0,2021,12
2021-12-26,25.00803286128711,1.0,8.080940225608536,4329.0,11.0,207.0,1154.0,261.0,2021,12
2021-12-27,22.53614847271884,1.0,7.765329571225191,9177.0,17.0,248.0,2154.0,686.0,2021,12
2021-12-28,21.31018640981189,1.0,7.414920777046032,10279.0,14.0,226.0,2216.0,614.0,2021,12
2021-12-29,21.090634679682086,1.0,7.392571415350005,9218.0,11.0,247.0,2087.0,676.0,2021,12
2021-12-30,21.002696524010435,1.0,7.167771889535043,8255.0,15.0,255.0,1766.0,639.0,2021,12
2022-01-01,26.205210298944692,1.0,6.178852381328835,1891.0,20.0,186.0,371.0,151.0,2022,1
2022-01-02,28.263970890533763,1.0,7.528903975524013,4252.0,18.0,208.0,969.0,255.0,2022,1
2022-01-03,23.399574178260426,1.0,7.950753833820761,9631.0,22.0,262.0,1993.0,760.0,2022,1
2022-01-04,21.110740678684444,1.0000124675842808,7.60034833643966,9702.0,31.0,303.0,1908.0,689.0,2022,1
2022-01-05,19.206789694270157,1.0,7.0212335359736695,6904.0,20.0,258.0,1581.0,577.0,2022,1
2022-01-06,18.907773413592288,1.0000300192122955,6.900470296894298,5871.0,36.0,255.0,1255.0,498.0,2022,1
2022-01-07,18.887184249225236,1.0000091254197694,6.503062672462341,4889.0,32.0,221.0,1030.0,417.0,2022,1
2022-01-08,18.17658217307493,1.0,6.085176486394283,3350.0,29.0,184.0,654.0,292.0,2022,1
2022-01-09,20.564933958137868,1.0,6.876000382979054,2083.0,23.0,171.0,438.0,162.0,2022,1
2022-01-10,19.222598546967014,1.0,7.0674388527453695,4875.0,29.0,221.0,951.0,470.0,2022,1
2022-01-11,18.172412948996808,1.0000460551928765,6.686858553075798,4461.0,26.0,213.0,814.0,405.0,2022,1
2022-01-12,18.47584704959805,1.0000098923710037,6.766806491682807,4100.0,32.0,183.0,699.0,334.0,2022,1
2022-01-13,19.224641304111614,1.0000195385837671,6.988139182624393,3668.0,29.0,186.0,658.0,327.0,2022,1
2022-01-14,19.550415085372226,1.0,6.698181686773876,3114.0,21.0,155.0,523.0,263.0,2022,1
2022-01-15,18.824982934301573,1.0,5.995218252639862,1617.0,27.0,133.0,324.0,169.0,2022,1
2022-01-16,17.530878870890728,1.0,6.227522535681567,1167.0,29.0,117.0,209.0,90.0,2022,1
2022-01-17,20.002134327767585,1.0000382955955245,7.1748451028150235,2049.0,29.0,135.0,368.0,204.0,2022,1
2022-01-18,19.00378720485501,1.0000312032901968,7.008436747184329,2801.0,28.0,139.0,462.0,207.0,2022,1
2022-01-19,18.008657574603962,1.0,6.5816154274311325,2385.0,18.0,128.0,422.0,168.0,2022,1
2022-01-20,18.725908079480774,1.0,6.622179423812884,2022.0,34.0,114.0,387.0,146.0,2022,1
2022-01-21,18.683655318880373,1.0000059986563008,6.459419758697622,1622.0,25.0,98.0,307.0,142.0,2022,1
2022-01-22,17.262188121301715,1.0,5.875656822801223,1027.0,20.0,76.0,200.0,90.0,2022,1
2022-01-23,23.31652197111897,1.0,6.5581240483223056,682.0,22.0,63.0,118.0,44.0,2022,1
2022-01-24,23.644956577908815,1.0000309449948566,7.0088474895185335,1526.0,17.0,84.0,301.0,121.0,2022,1
2022-01-25,19.699088429891574,1.0000202461937155,6.473008882539937,1386.0,20.0,69.0,265.0,108.0,2022,1
2022-01-26,19.49946089053211,1.0000079882413089,6.3954337923498885,1234.0,23.0,60.0,253.0,83.0,2022,1
2022-01-27,20.54312983611716,1.0000186344663091,6.764812333732383,1055.0,15.0,72.0,208.0,88.0,2022,1
2022-01-28,25.886322620919263,1.0,6.534409009844276,758.0,23.0,51.0,146.0,68.0,2022,1
2022-01-29,19.742473539863568,1.0,5.778006148076406,591.0,17.0,48.0,99.0,59.0,2022,1
2022-01-30,20.531046252360284,1.0,6.642598235908281,422.0,13.0,37.0,78.0,39.0,2022,1
2022-01-31,20.73812869574754,1.000019968701457,7.16990809168307,974.0,14.0,43.0,201.0,65.0,2022,1

